	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985869104946012160	2018-04-16 13:14:45	Jeff	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		457	796
985869079625064448	2018-04-16 13:14:39	? nick INFINITY WAR	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		20081	15514
985869043235196929	2018-04-16 13:14:31	Vieira?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		1290	424
985868317641584642	2018-04-16 13:11:38	slvter	I'm at Banco do Brasil in Nilópolis, Rj https://t.co/ooFnc4M8n1	0	0	Place(_api=<tweepy.api.API object at 0x00000135C270F400>, id='abbb45debbf38127', url='https://api.twitter.com/1.1/geo/id/abbb45debbf38127.json', place_type='city', name='Nilópolis', full_name='Nilópolis, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000135C270F400>, type='Polygon', coordinates=[[[-43.469372, -22.848515], [-43.390788, -22.848515], [-43.390788, -22.791609], [-43.469372, -22.791609]]]), attributes={})	889	733
985868276042489856	2018-04-16 13:11:28	anahi ama yukhei e isa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		6064	4314
985868113001570304	2018-04-16 13:10:49	Laris	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		286	391
985867932717723649	2018-04-16 13:10:06	robson paulo	"Victor
Samuel
Felipe Santana 
Breyner
Kevin
Blanco
Yago
Tomaz
Otero
Eric
Alerrandro
Acho um bom time para copa do B… https://t.co/4PdCo9qDGy"	0	0		768	2267
985867877440991232	2018-04-16 13:09:53	raflauta 0+1=1	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		1844	3931
985867710352580613	2018-04-16 13:09:13	J A K A ?29x	"Copa do mundo
Brasil x Alemanha
Rodriguinho sai do banco e marca aos 44 do segundo tempo
1x0 Brasil
Rodriguinho des… https://t.co/H3kNZRq6Bn"	0	0		198	85
985867655855951872	2018-04-16 13:09:00	? taehyung.	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		2815	2338
985867587362881536	2018-04-16 13:08:44	naju	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		2075	3683
985867511714451456	2018-04-16 13:08:25	- A ????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		145	68
985866791099518976	2018-04-16 13:05:34	Detona Ralph ?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		320	511
985866587411501056	2018-04-16 13:04:45	nina	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		127	164
985866308293144581	2018-04-16 13:03:39	mari a	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		1556	700
985865899872804870	2018-04-16 13:02:01	Fernando Pereira	"RT @furlantretistv: Ribamar titular.
Tem Bergson, artilheiro do Brasil do ano passado com 30 gols, no banco.
Tem Ederson, artilheiro do Par…"	22	0		190	324
985865738132099072	2018-04-16 13:01:23	Leandro trofino	"@sidneyrezende É privado, assim como coca cola, Ambev fazem o que ?
Simples, imigra para o banco do Brasil que verá o serviço prestado !"	0	0		124	1187
985865734713741315	2018-04-16 13:01:22	???	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		11238	2311
985865425455058946	2018-04-16 13:00:08	CaPiN	"RT @Felippe_Hermes: O Brasil 247 acusa o Itaú de ter abortado ao pedir ao STF que retirasse o ICMS do calculo do PIS Cofins.

Basicamente p…"	29	0		193	222
985864963448344576	2018-04-16 12:58:18	Paola	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		691	291
985864947220480000	2018-04-16 12:58:14	victoria	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		6907	6034
985864673261178880	2018-04-16 12:57:09	Marty MORO	@gilmarmendes Espero ainda, confio ainda que o senhor vá a favor do povo e contra esta corja que afundou o país, tr… https://t.co/cwiECHZZvV	0	0		146	342
985864277054705664	2018-04-16 12:55:34	Voodo Doll do amô	@indieoIogo rouba o banco do brasil com uns parça de macacão vermelho	0	1		21	85
985864127221587968	2018-04-16 12:54:59	tomoyo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		614	1862
985864085098172419	2018-04-16 12:54:49	» melussa loves wjsn; dawon's day!!! ??estudando?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		2918	4973
985863960351199232	2018-04-16 12:54:19	emath alt er love	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		905	363
985863859494846465	2018-04-16 12:53:55	Renan Abadia	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		897	85
985863792247627776	2018-04-16 12:53:39	Kelly Cristina	"RT @mayberavenna: Contas:

CAIXA
Ag: 3064
Op: 003
CC: 2036-4
CEMAPA

BANCO DO BRASIL
Ag: 4391-5
CC: 16790-8
MARIA DAS GRAÇAS BARBOSA DE LIMA"	7	0		134	348
985863466710962177	2018-04-16 12:52:21	larrisa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		88	139
985863435907977216	2018-04-16 12:52:14	miurasan	RT @unfpabrasil: 64% das mulheres negras com filhos de até 14 anos e sem cônjuge vivem abaixo da linha da pobreza. A linha da pobreza adota…	1	0		3	135
985862711937523713	2018-04-16 12:49:21	Miguel	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		31	63
985862337059049473	2018-04-16 12:47:52	Gabs	Hj é dia de sair no soco com algum funcionário do banco do Brasil, não aguento mais pagar papel de trouxa p esse ba… https://t.co/rrbrJR38LR	0	1		392	398
985861997001617409	2018-04-16 12:46:31	Vale Agora Web	Bandidos arrombam cofre de agência do Banco do Brasil no Farol https://t.co/9DuHlj5IUk https://t.co/r3Avc1MThi	0	0		109	8
985861744223576067	2018-04-16 12:45:30	batgirl	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		2157	562
985861113186144256	2018-04-16 12:43:00	Fundo de População das Nações Unidas	64% das mulheres negras com filhos de até 14 anos e sem cônjuge vivem abaixo da linha da pobreza. A linha da pobrez… https://t.co/4yUQaWKOQA	1	0		5778	182
985861008085409792	2018-04-16 12:42:35	sara quer estar morta :): [0/15]	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		46	64
985860855039393793	2018-04-16 12:41:58	AMORZIN	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		10	46
985860807731896320	2018-04-16 12:41:47	rafa	baixando o app do banco do brasil e me tornando aquilo que eu mais temia: adulto	0	1	Place(_api=<tweepy.api.API object at 0x00000135C270F400>, id='1ba6cc7d83e56acd', url='https://api.twitter.com/1.1/geo/id/1ba6cc7d83e56acd.json', place_type='city', name='Porto Velho', full_name='Porto Velho, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000135C270F400>, type='Polygon', coordinates=[[[-66.806243, -10.000438], [-62.236992, -10.000438], [-62.236992, -7.969338], [-66.806243, -7.969338]]]), attributes={})	219	212
985860787527933952	2018-04-16 12:41:42	bru	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		7435	5815
985860559332691969	2018-04-16 12:40:48	satanaya	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		696	389
985860288653283329	2018-04-16 12:39:43	kamylle	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		595	384
985860176451457024	2018-04-16 12:39:17	Napaula	lá vamos nós passar raiva no banco do brasil	0	0	Place(_api=<tweepy.api.API object at 0x00000135C270F400>, id='d9d978b087a92583', url='https://api.twitter.com/1.1/geo/id/d9d978b087a92583.json', place_type='city', name='Belo Horizonte', full_name='Belo Horizonte, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x00000135C270F400>, type='Polygon', coordinates=[[[-44.062789, -20.059816], [-43.856856, -20.059816], [-43.856856, -19.777568], [-44.062789, -19.777568]]]), attributes={})	1230	459
985860053327630337	2018-04-16 12:38:47	Abby Abernathy	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		392	248
985859807855939584	2018-04-16 12:37:49	jader martins	RT @palmeriodoria: A hecatombe Vampiro Chifrudo caminha assim: 15 mil demitidos e 420 agências do Banco do Brasil fechadas em todo o país.…	217	0		610	572
985859467714744321	2018-04-16 12:36:28	Margarida	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		393	322
985859220724682752	2018-04-16 12:35:29	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		473	366
985858847762984962	2018-04-16 12:34:00	gabi LOVES DUA	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		338	463
985858353535619073	2018-04-16 12:32:02	r7nan	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		586	706
985857962282496002	2018-04-16 12:30:29	Osho	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		362	528
985857768639860736	2018-04-16 12:29:43	vMIN's Nipples Punishment [Bearding]	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		4015	927
985857279684698112	2018-04-16 12:27:46	Ana Banana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		160	42
985857252866314240	2018-04-16 12:27:40	+Democr[inaudível]	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	193	0		341	284
985856890897879042	2018-04-16 12:26:13	thai loves yoongles	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		5854	840
985856765354041344	2018-04-16 12:25:43	Mendes?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		94	128
985856613755117568	2018-04-16 12:25:07	Thiago H. S. Brito	@santander_br Muito obrigado pela vergonha! Transferi todo o meu dinheiro do Banco do Brasil pra vocês e agora vou… https://t.co/G0EUhbshKK	0	0		17	36
985856431231504390	2018-04-16 12:24:24	Andressa	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		402	369
985856393633849344	2018-04-16 12:24:15	Salah	O Banco do Brasil não nega o nome, ruim demais essa porra.	0	0		1241	120
985856383890395136	2018-04-16 12:24:12	nana	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		412	798
985855553107890176	2018-04-16 12:20:54	EDIA	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	193	0		2128	1583
985855544173920261	2018-04-16 12:20:52	Larissa	"RT @mayberavenna: Contas:

CAIXA
Ag: 3064
Op: 003
CC: 2036-4
CEMAPA

BANCO DO BRASIL
Ag: 4391-5
CC: 16790-8
MARIA DAS GRAÇAS BARBOSA DE LIMA"	7	0		8126	6882
985854587126075392	2018-04-16 12:17:04	Ceres Lange	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		163	103
985854516980539392	2018-04-16 12:16:47	malu	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		2224	1851
985854280245633024	2018-04-16 12:15:51	bee foi atacad@ por EXO CBX	eu tô dentro do banco do brasil carregando meu celular	0	0		19	62
985853958278311941	2018-04-16 12:14:34	Tom&Jary	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		79	263
985853833413910528	2018-04-16 12:14:04	Dangelo	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		133	411
985853498880331776	2018-04-16 12:12:45	Marcos Desplanches	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		64	817
985853437068922880	2018-04-16 12:12:30	Sou Lula	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	193	0		3660	2739
985853142985211904	2018-04-16 12:11:20	Eduardo Guarche	"ASPA resgata cão com tumor deixado para morrer em via pública

AJUDE DOANDO QUALQUER VALOR PARA O TRATAMENTO

Agênc… https://t.co/9a0pHUXEvm"	0	0		464	141
985852919210758146	2018-04-16 12:10:26	?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		600	1063
985852767037255680	2018-04-16 12:09:50	Ray ???	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		2233	3306
985852741217112064	2018-04-16 12:09:44	barbie???	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		131	327
985851936212684801	2018-04-16 12:06:32	Anderson Alencar	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	193	0		1200	2707
985851447404351494	2018-04-16 12:04:35	força jovem	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		552	158
985851375249711104	2018-04-16 12:04:18	Tata Trevejo	"@g1 Ue gente.  Mas ""nera"" ela que estava falida?! Por que recentemente eu fiz um financiamento e A Caixa não tinha… https://t.co/ARDI6W7aTg"	0	0		19	156
985851364034179072	2018-04-16 12:04:16	s	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		789	547
985851305037062149	2018-04-16 12:04:02	Sidney Oliveira	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	193	0		24	434
985851270773821440	2018-04-16 12:03:53	claudia tavares ??	RT @joaoamoedonovo: “Não podemos vender nem o Banco do Brasil nem a Caixa para bancos existentes, porque estaríamos concentrando ainda mais…	404	0		339	847
985851186543816704	2018-04-16 12:03:33	-?~' Jeongguk	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		451	794
985851053664030720	2018-04-16 12:03:02	cakesniffer	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		223	215
985850959019610112	2018-04-16 12:02:39	Wilson Ferrer	RT @palmeriodoria: A hecatombe Vampiro Chifrudo caminha assim: 15 mil demitidos e 420 agências do Banco do Brasil fechadas em todo o país.…	217	0		2008	2927
985850783605379073	2018-04-16 12:01:57	kadu	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		46	238
985850402477363200	2018-04-16 12:00:26	gabi	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		1232	334
985849885479063554	2018-04-16 11:58:23	Anan	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		70	122
985849385178279936	2018-04-16 11:56:24	Leticia Carolina?	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		52	69
985849238553808897	2018-04-16 11:55:49	Deustino	RT @palmeriodoria: A hecatombe Vampiro Chifrudo caminha assim: 15 mil demitidos e 420 agências do Banco do Brasil fechadas em todo o país.…	217	0		208	211
985848770234642433	2018-04-16 11:53:57	Marco Spirics	O Banco Central do Brasil disponibiliza em uma de suas páginas, informações sobre seus índices financeiros e do Mer… https://t.co/xMDalRj0UR	0	0		879	1
985848538188873728	2018-04-16 11:53:02	Adelino Martiniano	RT @sidneyrezende: O lucro do Itaú ficou perto de R$ 25 bilhões em 2017. Tem gente dentro do banco que aposta que 2018 será  ainda mais “es…	193	0		274	145
985848194096680961	2018-04-16 11:51:40	kel; ????	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		3042	4603
985847965234450432	2018-04-16 11:50:45	Clay	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		1328	246
985845389189353474	2018-04-16 11:40:31	Lola bae	Aguardo ansiosamente o dia que vou abrir o app do banco do Brasil e vai ter um valor diferente de 0 lá em saldo	0	0		819	758
985844030352384007	2018-04-16 11:35:07	gonçalo ferreira	"RT @Chanyyuta: Peço a ajuda  para salvar a  vida meu gato niquinho, pois sofreu uma insuficiência respiratória e renal. 

Agência: 6858-6 (…"	10104	0		59	134
