	data	usuario	conteudo	retweets	favoritos	local	seguidores	amigos
985261075842166784	2018-04-14 20:58:40	?	RT @kaizeira: @Bradesco é brincadeira Bradesco	6082	0		1753	958
985261049044664325	2018-04-14 20:58:34	?	RT @kaizeira: @Bradesco Agencia 633	5000	0		1753	958
985261024755544065	2018-04-14 20:58:28	?	RT @kaizeira: @Bradesco Tive que entrar descalço na agência só pq tinha um prego no meu chinelo	15443	0		1753	958
985260993969360903	2018-04-14 20:58:20	?	RT @kaizeira: @Bradesco Banco lixo do caralho	10689	0		1753	958
985260527512424454	2018-04-14 20:56:29	Bradesco	@conradocosta010 Oi! Posso ajudar?	0	0		157212	4634
985260153493737474	2018-04-14 20:55:00	Bradesco	@HttpCarol_ Oi! O seu cartão de crédito é de qual loja? O que houve?	0	0		157212	4634
985259756536369152	2018-04-14 20:53:25	Bradesco	@Jaacky_ A agência excluiu o agendamento pra vc?	0	0		157212	4634
985258518314962944	2018-04-14 20:48:30	Bradesco	@jaquinhaaraujo Oi! Quais são os nomes e valores dos débitos que ocorreram na sua conta?	0	0		157212	4634
985258327931318273	2018-04-14 20:47:45	Bradesco	@Lex_Lima Oi! O cartão é de crédito ou débito? O que houve ?	0	0		157212	4634
985257900129079303	2018-04-14 20:46:03	IG!	@Bradesco Quero meu pin	0	0		164	402
985257776367751169	2018-04-14 20:45:33	VPP ??????	@ruhmartinss Eu ia pro Bradesco kksjkkk vou pro Santander então	0	0		83	60
985257748152700928	2018-04-14 20:45:27	Bradesco	@igoroliveirasam Oi! Vc está com dificuldades para acessar o app? O que houve?	0	0		157212	4634
985257580921606145	2018-04-14 20:44:47	vagabundo nato	@Guigagama Só não vem pro Bradesco, pq é um lixo tbm	0	0		221	277
985257257024749569	2018-04-14 20:43:29	Renato Teixeira	@alefadi @joaoamoedonovo Mas se disse separados e em seguida privatizados, corre o risco de Itaú e Bradesco irem co… https://t.co/2QFRDHFIds	0	0		142	47
985257000341835776	2018-04-14 20:42:28	Bradesco	@ferszytko Eu vou notificar a agência sobre o ocorrido. Qual é o código ou endereço completo da agência que vc esteve?	0	0		157212	4634
985256778500894721	2018-04-14 20:41:35	Purpurina ??	? (@ Bradesco - Agência Educandos in Manaus, Amazonas) https://t.co/YMH6y1mDLJ	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='45e3bce63f2beeee', url='https://api.twitter.com/1.1/geo/id/45e3bce63f2beeee.json', place_type='city', name='Manaus', full_name='Manaus, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-60.802071, -3.221228], [-59.15858, -3.221228], [-59.15858, -1.923622], [-60.802071, -1.923622]]]), attributes={})	520	327
985256499386646528	2018-04-14 20:40:29	Bradesco	@eeirenata Que ótimo! Qualquer dúvida, estou à disposição!	0	0		157212	4634
985256467073728513	2018-04-14 20:40:21	Sandra Regina Correa	@MuriloFBorges Você adora o Gabriel Jesus né Murilo, desde a época de Palmeiras, te ouvia na rádio Bradesco, fico t… https://t.co/1hOHoSp2oV	0	0		62	464
985256364837621760	2018-04-14 20:39:57	IG!	Esse aplicativo da bradesco é nojento. Toma no cu!	0	0		164	402
985256128211664896	2018-04-14 20:39:00	Bradesco	@eunathalie (...) ou se vc preferir, eu posso solicitar que a equipe responsável verifique a possibilidade de cadas… https://t.co/7PeqW116xn	0	0		157212	4634
985256128106893312	2018-04-14 20:39:00	Bradesco	@eunathalie Para realizar transações pelo app, vc precisa de um dispositivo de segurança. O cadastro to token no se… https://t.co/HQxHhnT3yk	0	0		157212	4634
985255568100249601	2018-04-14 20:36:47	Carla Soares de Cast	"RT @reaconaria: A @AJUFE_oficial E A @magistrados TÊM A OBRIGAÇÃO DE REPRESENTAREM CONTRA GILMAR MENDES NO CNJ E NO SENADO!

GILMAR UTILIZA…"	20	0		62	89
985254200329326592	2018-04-14 20:31:21	Alexandre Lima	@Bradesco Libera meu cartão pra comprar na PSN. É por isso que fiz o cartão em primeiro lugar.	0	0		72	119
985252073632665601	2018-04-14 20:22:54	ovelha negra da familia	Eu não aguento mais o Bradesco roubado meu dinheiro da contaaaaaaa	0	0		449	141
985251013316825088	2018-04-14 20:18:41	Jocemar Pacheco	"Show! 
Dinossauros do Rock nacional — assistindo Leoni &amp; Léo Jaime em Teatro Bradesco https://t.co/n0z5YcL3hu"	0	0		42	6
985250559090479105	2018-04-14 20:16:53	amanda; DirectedByParrilla ??	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	953	0		1761	1543
985250174187593728	2018-04-14 20:15:21	Jéssica Martins	@Bradesco Devolve os 12 reais que vocês comeram da minha conta	0	0		1726	694
985249560212787200	2018-04-14 20:12:54	ciro rezende neto	@manoelclevison @joaoamoedonovo Abre o balanço do bb e do Bradesco. Vc acha a resposta	0	0		17	150
985247691931254784	2018-04-14 20:05:29	Bradesco	@SornozadaMassa Eu vou solicitar que a equipe responsável verifique. O seu cartão é somente Bradesco ou é vinculado… https://t.co/pjZiuuAb8z	0	0		157212	4634
985246497980731393	2018-04-14 20:00:44	Rodrigo Monteiro	@diegoicosta @Bradesco Personalização Cliente Polícia Federal DAO..cuidado hein Diego	0	0		754	241
985246103393259520	2018-04-14 19:59:10	Keke	@raishavlima ta estudando no Bradesco?	0	0		171	141
985245157590171649	2018-04-14 19:55:25	Cesar Tadao Fuzihara	@MuriloFBorges Mas essa questão do Ademilson melhor que Pelé é tão imortal quando Denilson x Lenny @Bernardoramosal ,um clássico da Bradesco	0	1		15	44
985244784737517568	2018-04-14 19:53:56	rose-colored girl ?	RT @GusFells: Ana Clara e Kaysar são do tipo de pessoa que conversa de boa por horas na fila do bradesco	4	0		145	89
985244711723126785	2018-04-14 19:53:38	Shawn Pimenta ?????	RT @GusFells: Ana Clara e Kaysar são do tipo de pessoa que conversa de boa por horas na fila do bradesco	4	0		22685	21267
985244363025518592	2018-04-14 19:52:15	Mary	RT @GusFells: Ana Clara e Kaysar são do tipo de pessoa que conversa de boa por horas na fila do bradesco	4	0		201	126
985244249288593408	2018-04-14 19:51:48	gutafel	Ana Clara e Kaysar são do tipo de pessoa que conversa de boa por horas na fila do bradesco	4	15		2140	1816
985243292601409539	2018-04-14 19:48:00	Bradesco	@bekassia Oi! Vc está tentando acessar a conta pelo Fone Fácil? O que acontece quando vc entra em contato com a central de atendimento?	0	0		157212	4634
985243076347224064	2018-04-14 19:47:08	cassie	RT @MariDiniz086: Em 2016 foi descoberto um câncer na glândula supra renal da minha filha Caroline !Foi criada a campanha #todosjuntospelac…	953	0		1213	994
985241693212430336	2018-04-14 19:41:39	Fa7her ??	Fui tirar dinheiro e ta dando que o número da minha conta ta inválido, que raiva que eu to desse banco filha da puta vulgo Bradesco	0	2		5720	971
985239422059851782	2018-04-14 19:32:37	Paulo F Relvas	@JuMagalhaesBH @itau Pior foi comigo que depois 15 de Amex me mandaram para o Bradesco.	0	1		5735	5751
985234608257208320	2018-04-14 19:13:30	gigib	"RT @ChogiwaStore: (?) RED VELVET - OFFICIAL PERFECT VELVET BINDER NOTE 
• Frete de 15-45 dias úteis
• Pagamento por depósito/transferência:…"	1	0		1703	248
985233872010006528	2018-04-14 19:10:34	Chogiwa Store	"(?) RED VELVET - OFFICIAL PERFECT VELVET BINDER NOTE 
• Frete de 15-45 dias úteis
• Pagamento por depósito/transfer… https://t.co/LQ9Gm4sOD6"	1	2		2882	90
985232973585842176	2018-04-14 19:07:00	Samara	@taliits @Bradesco Deve ser amigo do @santander_br	0	0		482	153
985232720698724352	2018-04-14 19:06:00	maça view em i need u???	"RT @ChogiwaStore: (?) EXO - OFFICIAL COASTER PHOTOCARD SET
• Frete de 15-45 dias úteis
• Baekhyun e Kai esgotados
• Pagamento por depósito/…"	1	0		511	972
985232477764702208	2018-04-14 19:05:02	Chogiwa Store	"(?) NCT - OFFICIAL BINDER NOTE 
• Frete de 15-45 dias úteis
• Pagamento por depósito/transferência: caixa, itaú, si… https://t.co/cdJyGuDCVq"	0	3		2882	90
985232255328145408	2018-04-14 19:04:09	Edilson Junior	"@silvanabarboza @Bradesco mana, @Bradesco é um lixo!!
Vejo isso com Camille! Restricoes escrotas do tipo, a camera… https://t.co/ijaNvACLhB"	0	0		33	93
985232244527763462	2018-04-14 19:04:06	Pretinho Básico™??	Ficamos em segundo lugar no Bradesco..	0	0		331	523
985231223529361411	2018-04-14 19:00:03	Chogiwa Store	"(?) EXO - OFFICIAL COASTER PHOTOCARD SET
• Frete de 15-45 dias úteis
• Baekhyun e Kai esgotados
• Pagamento por dep… https://t.co/wUryf5zxEc"	1	1		2882	90
985231011712774145	2018-04-14 18:59:12	Pedro	Ae @Bradesco decepcionado porém não surpreso	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='1d02cffb95f762c0', url='https://api.twitter.com/1.1/geo/id/1d02cffb95f762c0.json', place_type='city', name='Guarujá', full_name='Guarujá, Brasil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.325637, -24.053566], [-46.125785, -24.053566], [-46.125785, -23.856067], [-46.325637, -23.856067]]]), attributes={})	173	101
985229579542499328	2018-04-14 18:53:31	Messias Didimo''	@Bradesco pior experiência de usuário com cartão de crédito: ap ruim, site confuso, sistema que não funciona	0	0		249	135
985228465388621829	2018-04-14 18:49:05	Nixon ?	@Bradesco Kkk já resolvi	0	0		465	522
985228042275565568	2018-04-14 18:47:24	Góes	Churrasquinho na loja bb, Bradesco e tudo?	0	1		999	573
985227774150443014	2018-04-14 18:46:20	Andreyev D. de Melo	"RT @lsdr: ""Transferência por TED só permitida nos dias úteis""

Porque os computadores do @itau, @santander_br, @Bradesco e afins descansam…"	0	0		315	333
985227246712578048	2018-04-14 18:44:14	MariaLuiza Fortunato	@Leoni_a_jato Oba!! Sabe se será no teatro Bradesco novamente?	0	0		26	18
985226923092729856	2018-04-14 18:42:57	Rafael Cochi	@Bradesco Depois de 5 dias, consegui resolver o problema! Confesso que foi muito chato e estressante. Graças a Deus, deu tudo certo!	0	0	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='68e019afec7d0ba5', url='https://api.twitter.com/1.1/geo/id/68e019afec7d0ba5.json', place_type='city', name='Sao Paulo', full_name='Sao Paulo, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-46.826039, -24.008814], [-46.365052, -24.008814], [-46.365052, -23.356792], [-46.826039, -23.356792]]]), attributes={})	838	462
985226196378992640	2018-04-14 18:40:04	Bancários de Santos	Bradesco e Itaú surgem entre as dez primeiras posições do ranking elaborado pelo Procon; Banco do Brasil, Caixa Eco… https://t.co/vZPBkoC7Gs	0	0		628	2
985225699219968000	2018-04-14 18:38:05	diêgo	nunca tive tanta dificuldade pra pagar um boleto na vida, nossenhora, até pegar fila na caixa econômica é melhor qu… https://t.co/7t8gF3zSQK	0	0		26	75
985225432483155971	2018-04-14 18:37:02	diêgo	ja tive conta no banco itau e no banco do brasil, sempre consegui pagar meus boletos pelo app, normalmente. Ai faço… https://t.co/PgNRIEZz6k	0	0		26	75
985224032017666048	2018-04-14 18:31:28	Fabi :)	@Alessan55606715 @fernandobnusc Mas dos eventos q o Bradesco patrocina né ....	0	0		850	697
985223714152308736	2018-04-14 18:30:12	Chogiwa Store	"(?) EXO - OFFICIAL HOTEL KEYRING
• Frete de 15-45 dias úteis
• Pagamento por depósito/transferência: caixa, itaú, s… https://t.co/Xd46idhIK8"	0	5		2882	90
985223462133424128	2018-04-14 18:29:12	shirley p.de faria	Favor,se alguém encontrou  cartão do Bradesco,no Shopping Izoti	0	0		4	14
985221992696737795	2018-04-14 18:23:22	Eric	N tava passando o cartão, fiquei puto e chamei um velhinho lá que me explicou q meu cartão era Santander e eu tava… https://t.co/eXGLyLtBzS	0	0		27	104
985221848777584640	2018-04-14 18:22:47	Eric	Daí porra achei um cartão de débito meu, só que né, não passava pq tava dando erro, daí fui numa agência Santander… https://t.co/rsBbj9Zp3g	0	0		27	104
985221675699638278	2018-04-14 18:22:06	Johnny Levy	@Bradesco Obrigado https://t.co/OEWGv9maHa	0	0		17	97
985221112752738304	2018-04-14 18:19:52	Bradesco	@kusma_vinicius Oi, o que houve?	0	1		157212	4634
985220010615418886	2018-04-14 18:15:29	Bradesco	"@carlosand [...]No menu por comando de voz vc precisa falar ""dúvida sobre a conta"" para falar com um atendente. Se… https://t.co/cogukdyAvP"	0	0		157212	4634
985219888372502528	2018-04-14 18:15:00	Bradesco	@carlosand Oi! Caso vc ainda tenha a chave cadastrada no aparelho anterior, vc pode entrar em contato com a central… https://t.co/PCmvi8K881	0	0		157212	4634
985219612517261332	2018-04-14 18:13:54	Bradesco	@leeveronvisk Ólá, você conseguiu efetuar o pagamento?	0	0		157212	4634
985218489165189126	2018-04-14 18:09:26	Bradesco	@fernandomarques Oi, O que houve? Como posso ajudar?	0	0		157212	4634
985217898573639680	2018-04-14 18:07:06	sloan	"RT @kanerslater: Como me ajudar à manter 25? e 3? ? Doações! 

PICPAY: leliotgrey
PAYPAL: nathalia.ahr@gmail.com
Banco Bradesco
Ag 0114
C p…"	11	0		2250	2197
985217298481983489	2018-04-14 18:04:43	Chogiwa Store	"(?) EXO - OFFICIAL UNIVERSE BINDER KIT
• Frete de 15-45 dias úteis
• Conteúdo: adesivos, régua, divisórias 
• Pagam… https://t.co/ACnmS9KjiP"	0	8		2882	90
985217266357866496	2018-04-14 18:04:35	oh?	"RT @ChogiwaStore: (?) EXO - OFFICIAL UNIVERSE BINDER NOTE 
• Frete de 15-45 dias úteis
• Pagamento por depósito/transferência: caixa, itaú,…"	1	0		404	338
985217237274578944	2018-04-14 18:04:28	Bradesco	@bradpickler Oi, é necessário que seu novo cartão seja solicitado na sua agência de origem, o que você pode tentar… https://t.co/Pk9q0fiVtO	0	0		157212	4634
985216315932794883	2018-04-14 18:00:48	Chogiwa Store	"(?) EXO - OFFICIAL UNIVERSE BINDER NOTE 
• Frete de 15-45 dias úteis
• Pagamento por depósito/transferência: caixa,… https://t.co/yeGHwY7Twj"	1	17		2882	90
985215560240726017	2018-04-14 17:57:48	caRMem	"RT @ChogiwaStore: (?) PREORDER: VIXX, lightstick version 2
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transfe…"	2	0		2222	2997
985215527244259329	2018-04-14 17:57:40	caRMem	"RT @ChogiwaStore: (?) NUEST W - lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transferência: caixa, i…"	1	0		2222	2997
985215482595893255	2018-04-14 17:57:30	caRMem	"RT @ChogiwaStore: (?) PREORDER: TWICE, lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transferência: c…"	1	0		2222	2997
985215438815662081	2018-04-14 17:57:19	caRMem	"RT @ChogiwaStore: (?) FACE YOURSELF - BTS
• Frete de 15-45 dias úteis
• Escolha de versão disponível
• Pagamento por depósito/transferência…"	1	0		2222	2997
985215113073496071	2018-04-14 17:56:02	Dona da Razão  ?	La vem ela com esse papo , me rodando querendo dinheiro ???' Eu acho minha mãe uma graça cara , ela acha que eu ten… https://t.co/g0hLSZy07r	0	0		171	413
985212745359306752	2018-04-14 17:46:37	Junior Cáceres	"? CARTÃO ESQUECIDO NO BANCO BRADESCO DA AVENIDA IRAÍ ?
?? Foi esquecido um cartão Bradesco da Avenida Iraí, ontem p… https://t.co/KxUHuKF0R2"	0	0		4467	5725
985212014191611909	2018-04-14 17:43:43	Lucas Pimenta	"Meus mlks sao minha valvula de escape dos meus problemas...
Bangu 2x3 Bradesco pelo Carioca sub-12...
Aqui é trabal… https://t.co/evfpFVOnLk"	0	1		399	301
985211370923737088	2018-04-14 17:41:09	Junior Cáceres	"? CARTÃO BRADESCO PERDIDO EM PINHAIS ?
?? Foi perdido um cartão do Banco Bradesco em nome de DAYANA CAROLINE F.  DE… https://t.co/V4PsWqOJv1"	0	0		4467	5725
985208608806834176	2018-04-14 17:30:11	COMUNICAÇÃO JURÍDICA	"Bradesco deve revisar contrato de financiamento com cobrança diária de juros 
https://t.co/tTh2hUhMrU"	0	1		124598	0
985208407807463424	2018-04-14 17:29:23	Chogiwa Store	"(?) FACE YOURSELF - BTS
• Frete de 15-45 dias úteis
• Escolha de versão disponível
• Pagamento por depósito/transfe… https://t.co/GOfZEL4sCM"	1	4		2882	90
985207408883654656	2018-04-14 17:25:25	Chogiwa Store	"(?) PREORDER: TWICE, lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transferên… https://t.co/smuUpzhFSy"	1	3		2882	90
985207205367558144	2018-04-14 17:24:36	Chogiwa Store	"(?) NUEST W - lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transferência: ca… https://t.co/GbUxgcYWDS"	1	3		2882	90
985207105161482244	2018-04-14 17:24:12	maça view em i need u???	"RT @ChogiwaStore: (?) PREORDER: Monsta X, lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transferência…"	1	0		511	972
985207085544689664	2018-04-14 17:24:08	maça view em i need u???	"RT @ChogiwaStore: (?) PREORDER: VIXX, lightstick version 2
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transfe…"	2	0		511	972
985206959468146688	2018-04-14 17:23:38	Chogiwa Store	"(?) PREORDER: VIXX, lightstick version 2
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/t… https://t.co/gQRzXtDM1j"	2	3		2882	90
985206336550993925	2018-04-14 17:21:09	Chogiwa Store	"(?) PREORDER: Monsta X, lightstick
• Frete de 30-90 dias úteis ou 15-45 dias úteis
• Pagamento por depósito/transfe… https://t.co/GwxEVX8zIt"	1	6		2882	90
985205760484356096	2018-04-14 17:18:52	~Dinda da Princesa Alexia~  ?????	@Bradesco Minha fatura que nunca chega por e-mail!!!!!?	0	0		175	487
985205595853778944	2018-04-14 17:18:12	Renato Teixeira	@joaoamoedonovo Tb acho que devemos privatizações os bancos, concordo que devemos evitar Bradesco, Itaú e Santander… https://t.co/9A2DDAmdL7	0	1		142	47
985205544322560001	2018-04-14 17:18:00	Bradesco	@marttinsjeh Oi! O que houve? Posso ajudar?	0	0		157212	4634
985205292085456898	2018-04-14 17:17:00	Bradesco	@faahmarttins3 Oi! O que houve?	0	1		157212	4634
985205213983399936	2018-04-14 17:16:41	van der Woodsen	Bradesco me pagou, muito bem. Eu já estava acionando os meus advogados	0	0		839	161
985204777847058432	2018-04-14 17:14:57	Bradesco	@rayannecostacrf Oi! Qual é o nome é valor do débito que ocorreu na sua conta?	1	0		157212	4634
985204220130414592	2018-04-14 17:12:44	sarah	E essa porra de biometria do @Bradesco não me deixar sacar meus centavos, e ai caras???	0	0		447	152
985204135694950401	2018-04-14 17:12:24	Bradesco	@puravida_be Oi! Vc conseguiu obter a informação ou realizar o serviço que precisava com o SAC?	0	0		157212	4634
985202264657842178	2018-04-14 17:04:58	Cu	perdendo o costume de fala alo qnd alguem me liga pois todas as vezes eh cobrança do bradesco e eu tenho q fingir q so mudo	0	0		433	469
985200762115493893	2018-04-14 16:59:00	capitu ?	@danieldornellas Tenho Nubank e Bradesco nenhum deles me cobra anuidade você tá vendo @itau	0	0		3134	695
985197035195379712	2018-04-14 16:44:11	Luar do Sol	Eu no SAC do @Bradesco https://t.co/alMzVhX6T9	0	0		74	493
985195869300457478	2018-04-14 16:39:33	Bradesco	@mandssaraujo Vc tentou sacar nas máquinas de autoatendimento ou guichê de caixa? Qual é a sua idade? Se vc preferi… https://t.co/3kmDEHfoXP	0	0		157212	4634
985192430042533888	2018-04-14 16:25:53	Raio de sol ??	Bradesco fdp, comeu meu único dinheiro ????, q ódio	0	1	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	1526	175
985190817341034503	2018-04-14 16:19:29	Bradesco	@rogomes1978 Oi! Vc conseguiu cadastrar o token na agência?	0	0		157212	4634
985190555226427394	2018-04-14 16:18:26	Thaiane Santos	@vivick_s Vou acabar voltando pro bradesco, segunda vez isso já no Santander	0	1	Place(_api=<tweepy.api.API object at 0x0000022D1C732470>, id='97bcdfca1a2dca59', url='https://api.twitter.com/1.1/geo/id/97bcdfca1a2dca59.json', place_type='city', name='Rio de Janeiro', full_name='Rio de Janeiro, Brazil', country_code='BR', country='Brazil', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000022D1C732470>, type='Polygon', coordinates=[[[-43.795449, -23.08302], [-43.0877068, -23.08302], [-43.0877068, -22.7398234], [-43.795449, -22.7398234]]]), attributes={})	2292	712
985190250459947008	2018-04-14 16:17:14	Guilherme	Venho aqui dizer novamente que o Bradesco é o melhor banco.	0	0		197	128
985190193480241160	2018-04-14 16:17:00	Bradesco	@prinrodriguess Oi! O que acontece na tentativa de acesso ao app? Aparece alguma mensagem?	0	0		157212	4634
985189558290657280	2018-04-14 16:14:29	~Dinda da Princesa Alexia~  ?????	Que rançinho do #Bradesco cr?	0	0		175	487
